ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MLI,Mali,total,Drinking water,2001,4.18877,473048.83747,Surface water
MLI,Mali,rural,Drinking water,2001,5.40606,433011.71854,Surface water
MLI,Mali,urban,Drinking water,2001,1.21934,40037.10981,Surface water
MLI,Mali,total,Sanitation,2001,46.35864,5235400.90406,Unimproved
MLI,Mali,rural,Sanitation,2001,54.79062,4388588.22002,Unimproved
MLI,Mali,urban,Sanitation,2001,25.78983,846812.82267,Unimproved
MLI,Mali,total,Drinking water,2001,41.21784,4654837.10727,Unimproved
MLI,Mali,rural,Drinking water,2001,50.35306,4033150.87105,Unimproved
MLI,Mali,urban,Drinking water,2001,18.93356,621686.38804,Unimproved
MLI,Mali,total,Drinking water,2002,52.2251,6078442.73698,At least basic
MLI,Mali,rural,Drinking water,2002,41.16647,3363230.20967,At least basic
MLI,Mali,urban,Drinking water,2002,78.26852,2715212.50582,At least basic
MLI,Mali,total,Sanitation,2002,9.89494,1151665.33234,Basic service
MLI,Mali,rural,Sanitation,2002,1.88414,153931.17975,Basic service
MLI,Mali,urban,Sanitation,2002,28.76061,997734.13702,Basic service
MLI,Mali,total,Sanitation,2002,16.32158,1899657.03241,Limited service
MLI,Mali,rural,Sanitation,2002,8.4294,688667.54947,Limited service
MLI,Mali,urban,Sanitation,2002,34.90789,1210989.4676,Limited service
MLI,Mali,total,Drinking water,2002,4.20232,489105.57124,Limited service
MLI,Mali,rural,Drinking water,2002,4.85744,396844.90749,Limited service
MLI,Mali,urban,Drinking water,2002,2.6595,92260.66502,Limited service
MLI,Mali,total,Sanitation,2002,19.29513,2245746.4513,Open defecation
MLI,Mali,rural,Sanitation,2002,25.83816,2110933.48159,Open defecation
